artist_familiarity,artist_hotness,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,release,song_hotness,start_of_fade_out,tempo,time_signature,time_signature_confidence,title,year
0.423385847,0.367007961,AR8LD3R1187FB4D08F,30.9742,Louisiana,-91.52382,C.C. Adcock,297.63873,0.155,5,0.163,-10.56,0,0.228,C.C. Adcock,0.51895024,283.191,180.106,4,0.109,What I Like (Womens),0
0.423385847,0.367007961,AR8LD3R1187FB4D08F,30.9742,Louisiana,-91.52382,C.C. Adcock,272.95302,0.061,9,0.745,-5.521,1,0.483,Lafayette Marquis_ The,0.249065795,268.899,162.016,4,0.748,Love N' Gold,2004
0.449241719,0.367006571,ARRCKE61187B99377F,40.88104,"Garfield, NJ",-74.1148,Janice Robinson,459.33669,0.165,7,0.634,-6.99,1,0.614,Dreamer 'Remixed',0.265861049,452.986,84.655,3,1,Dreamer (Jamie J Sanchez Club Mix),0
0.432839367,0.366905853,ARFZSPU1187B9B5BA9,,,,John Frizzell,133.19791,3.048,10,0.028,-23.685,0,0.369,Ghost Ship,,119.867,210.898,4,0.31,No Unexpected Guests,2002
0.432839367,0.366905853,ARFZSPU1187B9B5BA9,,,,John Frizzell,108.85179,0.392,7,0.096,-20.373,1,0.413,Beavis and Butt-Head Do America,,102.075,176.756,4,0.617,DEFCON 4,1996
0.432839367,0.366905853,ARFZSPU1187B9B5BA9,,,,John Frizzell,100.75383,1.216,2,0.748,-29.999,0,0.682,Whiteout : Music from The Original Motion Picture,0.407233015,91.539,91.434,4,0,Carrie's Theme,2009
0.432839367,0.366905853,ARFZSPU1187B9B5BA9,,,,John Frizzell,75.93751,0.37,1,0.436,-17.346,1,0.482,The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture,0.192977602,69.991,147.692,1,0,Anatomy of a Contest,0
0.402800199,0.366847208,AREPOUG11F4C83D36C,,,,DJ Rashad,306.59873,0,11,0.461,-8.656,0,0.446,Juke Trax Online Vol. 4,,306.599,160.046,4,0.687,Juke Appeal,0
0.402800199,0.366847208,AREPOUG11F4C83D36C,,,,DJ Rashad,186.69669,0.217,9,0.144,-6.36,1,0.273,Juke Trax Online Vol. 3,,186.697,106.446,5,1,Flame It Up,0
0.402800199,0.366847208,AREPOUG11F4C83D36C,,,,DJ Rashad,289.27955,0.157,7,0.042,-6.776,1,0.227,Juke Trax Online Vol. 4,,275.482,160.05,4,0,Juke It Down,0
0.402800199,0.366847208,AREPOUG11F4C83D36C,,,,DJ Rashad featuring DJ Chi Boogie,150.7522,0,7,0.563,-1.827,0,0.478,Something 2 Dance 2,,147.574,154.995,4,0,Hood Figga Juke,0
0.475317891,0.366832713,ARMGJ1W1187FB53EEC,27.9758,Florida,-81.54106,Unison,216.78975,0,7,0.648,-11.212,0,0.551,Sound Networks EP,0.355285536,211.052,116.432,4,1,Girls Make My Hair Loose,0
0.575674218,0.366820788,ARLTWXK1187FB5A3F8,32.74863,"Fort Worth, TX",-97.32925,King Curtis,326.00771,0,0,0.392,-17.492,1,0.631,Live At Fillmore West [w/bonus tracks],0.662493161,320.012,100.415,4,0.7,A Whiter Shade Of Pale (Live @ Fillmore West),0
0.575674218,0.366820788,ARLTWXK1187FB5A3F8,32.74863,"Fort Worth, TX",-97.32925,King Curtis with Jack Dupree,329.19465,0.202,5,0.651,-11.922,1,0.641,Blues At Montreux,,319.013,158.121,3,0.886,Everything's Gonna Be Alright (Live Version),0
0.575692299,0.366820788,ARLTWXK1187FB5A3F8,32.74863,"Fort Worth, TX",-97.32925,King Curtis,169.01179,0.357,5,0.462,-18.199,0,0.747,Azure,,163.463,43.211,4,0,Misty,0
0.575692299,0.366820788,ARLTWXK1187FB5A3F8,32.74863,"Fort Worth, TX",-97.32925,King Curtis,127.03302,0.363,9,0.914,-9.682,1,0.504,Azure,,120.75,136.089,1,0,The Lone Prairie,0
0.575692299,0.366820788,ARLTWXK1187FB5A3F8,32.74863,"Fort Worth, TX",-97.32925,King Curtis,199.20934,2.2,7,0.504,-11.968,1,0.445,The Platinum Collection,,190.578,108.162,4,0.822,Ode To Billie Joe  (Live @ Fillmore West),2007
0.575674218,0.366820788,ARLTWXK1187FB5A3F8,32.74863,"Fort Worth, TX",-97.32925,King Curtis,294.26893,0.368,3,0.29,-9.952,1,0.572,Have Tenor Sax Will Blow,,288.502,103.579,4,0,Lil Brother (LP Version),0
0.569988889,0.366816134,ARQY95Q1187FB3E53A,,,,Melissa Auf der Maur,232.6722,5.114,4,0.026,-6.413,1,0.275,Out Of Our Minds,0.249037269,227.724,121.983,4,1,The Key,2010
0.511000944,0.366743932,ARYFROT1187B9B78C2,,,,Butterfly Temple,100.5971,1.268,8,0.246,-10.777,1,0.326,Za Solntsem Vsled,,100.597,159.895,5,0.298,Iskorosten' (instr.),0
0.588140722,0.366741233,AR0QL3J1187FB3748E,,,,Clara Nunes,188.44689,0.381,10,0.116,-12.665,0,0.249,Bis - Clara Nunes,,177.215,104.709,4,0,Tudo E Ilusao (1997 Digital Remaster),0
0.588140722,0.366741233,AR0QL3J1187FB3748E,,,,Clara Nunes,213.49832,0.387,6,0.448,-12.82,1,0.431,Bis - Clara Nunes,,198.055,91.806,7,0.593,Nação,1982
0.588140722,0.366741233,AR0QL3J1187FB3748E,,,,Clara Nunes,193.48853,0,6,0.855,-10.363,1,0.741,Guerreira,,175.798,171.505,4,0.259,Zambele (1997 Digital Remaster),0
0.588140722,0.366741233,AR0QL3J1187FB3748E,,,,Clara Nunes,176.90077,2.334,7,0,-10.679,0,0.072,Claridade & Canto Das Três Raças,,171.497,101.854,4,0.624,Sofrimento De Quem Ama (1997 Digital Remaster),0
0.544979448,0.366713432,AR4EVIX1187B993DE9,,,,Alceu Valença,205.87057,0.168,2,1,-9.813,1,0.617,2 Em 1,0.479116089,196.487,144.162,3,0.678,Sete Desejos,1992
0.544979448,0.366713432,AR4EVIX1187B993DE9,,,,Alceu Valença,162.84689,0,0,0.537,-9.785,1,0.533,Ao Vivo Em Todos Os Sentidos,,162.847,121.988,4,0.954,Na Primeira Manhã,1997
0.544979448,0.366713432,AR4EVIX1187B993DE9,,,,Alceu Valença,188.65587,0.16,11,0.616,-8.593,1,0.648,Coração Bobo,0.417313803,176.57,157.111,3,0.698,Cintura Fina,1998
0.574825321,0.36670462,ARIYZFT1187FB5393E,,,,Mart'nália,157.07383,0,7,0.115,-9.602,1,0.277,Mart'nália em Berlim ao vivo,0.598688453,157.074,144.548,1,0,Cabide,2006
0.574825321,0.36670462,ARIYZFT1187FB5393E,,,,Mart'nália,224.36526,0,7,0.484,-8.09,1,0.535,Mart'nália em Berlim ao vivo,0.517148973,224.365,60.092,1,0,Nas águas de Amaralina,2006
0.574825321,0.36670462,ARIYZFT1187FB5393E,,,,Mart'nália,242.59873,0,0,0.518,-7.956,1,0.439,Spirit of Brazil live,0,242.599,96.978,4,0.558,Brasil pandeiro,0
0.493193933,0.366628415,AR7XK9K1187B9B1864,,,,Hey Colossus,251.81995,6.769,5,0.09,-9.711,1,0.463,Project: Death,,242.242,104.819,4,1,45 Pounds,2007
0.493193933,0.366628415,AR7XK9K1187B9B1864,,,,Hey Colossus,420.07465,0.374,9,0.608,-10.017,0,0.564,Project: Death,,401.415,84.518,4,0.9,The Book of Disquiet,2007
0.505846145,0.366592713,AR1NT3H1187B99F67B,28.53823,"Orlando, Florida",-81.37739,Skrape,198.81751,0.154,7,0.32,-9.296,0,0.403,Up The Dose,0.473346541,187.484,133.912,1,0,Searching For Home,2003
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,270.70649,0.34,7,0.456,-5.698,0,0.499,Guerreros De La Luz,,265.201,113.569,4,1,Son Sabroso,0
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,188.89098,0,9,0.285,-9.764,1,0.342,Gaiton N°5,,185.597,137.939,1,0,Hechizo,0
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,185.0771,0,6,0.083,-8.914,0,0.53,Soy Zuliano,,181.052,81.255,4,0,Frente A Tu Altar,0
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,212.40118,0.369,0,0.391,-3.864,1,0.564,... De Punto Alfa,,206.031,181.671,4,0,Versos Gaiteros,0
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,173.92281,0,8,0.037,-9.452,1,0.175,Gaiton N°5,,165.332,154.159,3,1,Tamborera No. 6,0
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa_ Neguito Borjas,117.34159,0.355,3,0.158,-8.817,1,0.313,Clasicos de oro del Gran Coquivacoa,,111.624,75.738,4,0,El tuli-tuli,0
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,286.45832,0.258,8,0.526,-7.746,1,0.415,En Alta Vibracion,,277.136,144.03,3,0.408,Jesus,0
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,163.47383,0.451,9,0.221,-11.837,0,0.322,Las Mejores Gaitas Vol.1,0,154.064,167.567,3,0.1,Gaita Pueblera,0
0.42137606,0.366527802,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa_ Neguito Borjas,345.33832,0,0,0.585,-8.943,1,0.513,Clasicos de oro del Gran Coquivacoa,,338.164,91.965,1,0,Serenata de un gaitero,0
0.268210005,0.366502174,ARMTTWG11F4C83E6AE,,,,Mohammad Nouri,273.94567,2.055,4,0.546,-15.689,1,0.552,Jaane Maryam - Persian Music,,269.334,168.527,4,1,Nastaran,0
0.268210005,0.366502174,ARMTTWG11F4C83E6AE,,,,Mohammad Nouri,224.02567,0,3,0.709,-17.661,1,0.683,Paeez - Persian Music,0.299877488,214.425,85.56,3,1,Morghe Eshgh,0
0.268210005,0.366502174,ARMTTWG11F4C83E6AE,,,,The Antripodean Collective,720.53506,0.2,0,0.533,-12.044,1,0.46,The Massacre of the Egos,0,710.171,60.641,5,0.652,The Very Conscious,0
0.504447583,0.366483302,ARO32TC1187FB39461,35.83073,Tennessee,-85.97874,Chico,332.01587,0.299,4,0.425,-3.017,0,0.329,Curvy Cola Bottle Body,,326.449,126.938,4,0.037,Curvy Cola Bottle Body,0
0.504447583,0.366483302,ARO32TC1187FB39461,35.83073,Tennessee,-85.97874,Chico,179.09506,0,10,0.26,-7.91,0,0.568,Riddim Driven: Career,,173.668,127.839,3,1,Have U Own Things,0
0.487066037,0.366389371,ARJ0FG21187B99F7C4,,,,Crazy Girl,323.00363,0,8,0.536,-5.533,1,0.515,Get Picked Up,0,308.373,91.997,1,1,Get Picked Up,0
0.487066037,0.366389371,ARJ0FG21187B99F7C4,,,,Crazy Girl,357.14567,0.061,0,0.476,-6.609,1,0.332,Get Picked Up,,350.279,91.967,5,0.899,Get Picked Up (Niyi Can't Mix Version 1),0
0.376377265,0.3663557,ARGSJXS1187B994788,40.71455,"New York, NY",-74.00712,Big Dee Irwin,156.02893,0.316,10,0.538,-9.931,1,0.535,Christmas With The Stars,0.591291373,147.499,108.103,4,0.558,Swinging On A Star,1990
0.602360696,0.366348439,AR7AE0Q1187B9AE30E,,,,Solas,255.97342,5.985,11,0.837,-9.758,0,0.856,The Edge Of Silence,0.531612769,245.023,87.848,4,0.666,Clothes Of Sand,2002
0.602360696,0.366348439,AR7AE0Q1187B9AE30E,,,,Solas,192.67873,0.194,3,1,-22.187,1,0.873,Solas,,187.362,47.934,1,0,Lament for Frankie,1996
0.602360696,0.366348439,AR7AE0Q1187B9AE30E,,,,Solas,232.56771,0.264,0,0.837,-10.181,1,0.692,The Hour Before Dawn,0.447784051,228.333,140.09,4,0.457,Bonnie Mae,0
0.518518769,0.36626884,ARPTYXP1187B9A1B86,,,,Aynsley Lister,227.10812,2.252,2,0,-9.77,1,0,Equilibrium,0.334706549,222.999,96.364,4,0.868,Crazy,2009
0.58763068,0.366157945,AR0JURX1187FB3C8FF,41.39447,Brewster New York USA,-73.61689,Illya Kuryaki And The Valderramas,233.97832,0,7,0.526,-10.819,1,0.64,Ninja Mental - Unplugged MTV,0.462379946,224.821,154.028,4,0.913,Ninja Mental,1996
0.471669594,0.366102624,AR05XFO1187FB4DAE5,,,,Mat Maneri,192.15628,0.754,9,0.107,-17.985,1,0.362,Trinity,,177.743,144.184,5,0.777,Iron Man,0
0.698388265,0.366098627,ARCPN4U1187B9A94B7,42.21464,South Hadley Massachusetts USA,-72.59378,Freakhouse,204.06812,0,7,0.466,-3.638,1,0.528,Freakhouse,0,204.068,78.019,3,0.984,Submit,0
0.535655941,0.366006985,ARIWQYF11F4C8427FF,,,,Fania All Stars,290.08934,0,8,0.758,-7.136,1,0.655,¿Qué Pasa?: The Best Of The Fania All-Stars,0.457447167,283.667,153.316,4,0.334,Donde,0
0.535655941,0.366006985,ARIWQYF11F4C8427FF,,,,Fania All Stars,342.30812,0.328,11,0,-8.48,0,0.237,Salsa Legende - Best of Fania All Stars,,337.885,92.097,7,0.835,Soul makossa,0
0.52224734,0.366006985,ARIWQYF11F4C8427FF,,,,Fania All Stars,294.55628,0.171,6,0.479,-9.183,1,0.705,Fania All-Stars - Rhythm Machine,0.439202489,282.5,93.373,4,0.331,Peanuts (The Peanut Vendor),0
0.596895543,0.365951048,ARX5XTP1187FB3D8CC,,,,Freddie McGregor,249.18159,0,4,0.346,-7.423,0,0.217,Anything For You,,246.149,92.972,4,0.912,Cover For Me,0
0.596895543,0.365951048,ARX5XTP1187FB3D8CC,,,,Freddie McGregor,210.52036,0.334,11,0.174,-9.44,0,0.389,Mr. McGregor,,200.591,124.088,4,1,Walls Of Jericho (Album Version),0
0.596895543,0.365951048,ARX5XTP1187FB3D8CC,,,,Freddie McGregor,247.64036,0.833,0,0.85,-7.065,1,0.608,Strictly Lovers Rock Vol. 3,0.313562114,243.746,114.013,5,0.408,Ask You for a Dance,0
0.596895543,0.365951048,ARX5XTP1187FB3D8CC,,,,Freddie McGregor,185.83465,0.334,5,0.07,-9.742,0,0.361,Mr. McGregor,0.450992312,176.704,167.48,4,0.201,Zion Chant (Album Version),0
0.596895543,0.365951048,ARX5XTP1187FB3D8CC,,,,Freddie McGregor,229.95546,0.13,9,0.761,-8.042,1,0.618,Strictly The Best 28,0.212045405,225.53,158.113,4,0.484,YOUR LOVE,0
0.467925843,0.365931469,ARYV1OT1187B9B4C8E,,,,Commander Cody And His Lost Planet Airmen,188.70812,0,4,0.861,-16.357,1,0.774,Live From Deep In The Heart Of Texas,,185.359,104.823,3,0.985,Crying Time,1974
0.539478583,0.365889902,ARPNQ6G1187FB3E286,,,,2-Gether feat. Sarinah,190.82404,0.224,11,0.367,-6.074,0,0.411,Feelin` Alone,,186.758,85.291,3,0.893,Feelin` Alone,0
0.475730978,0.365841574,ARDMPZU1187B99A472,51.50632,"London, England",-0.12714,Light Of The World,251.92444,0.392,0,0.565,-12.262,1,0.684,Anthology: Addicted To Funk,,241.006,120.878,4,0.665,"Pete's Crusade (12"" Version) (2006 Digital Remaster)",0
0.475730978,0.365841574,ARDMPZU1187B99A472,51.50632,"London, England",-0.12714,Light Of The World,247.74485,0,0,0.14,-13.546,1,0.378,The Best Of The Light Of The World,,236.466,120.444,4,0.609,Pete's Crusade,1980
0.533659594,0.365822369,ARH3TXI1187FB3A486,36.16778,"NASHVILLE, Tennessee",-86.77836,Kathy Troccoli,195.02975,0.293,10,1,-15.993,1,0.874,Draw Me Close,0.375984302,179.275,105.675,3,0.496,How Deep The Father's Love For Us,0
0.533659594,0.365822369,ARH3TXI1187FB3A486,36.16778,"NASHVILLE, Tennessee",-86.77836,Kathy Troccoli,282.20036,0.306,6,0.318,-14.014,1,0.492,Comfort,0,270.988,88.55,3,0.812,You've Got A Friend,2005
0.533659594,0.365822369,ARH3TXI1187FB3A486,36.16778,"NASHVILLE, Tennessee",-86.77836,Kathy Troccoli,194.0371,0,9,0.408,-20.729,1,0.533,Draw Me Close,0,185.771,92.204,1,0.658,Turn Your Eyes Upon Jesus,0
0.533659594,0.365822369,ARH3TXI1187FB3A486,36.16778,"NASHVILLE, Tennessee",-86.77836,Kathy Troccoli,251.29751,0.282,7,0.626,-10.851,1,0.67,Kathy Troccoli,0,238.515,79.744,4,0.425,Never My Love,1994
0.533659221,0.365822369,ARH3TXI1187FB3A486,36.16778,"NASHVILLE, Tennessee",-86.77836,Kathy Troccoli,186.69669,0.206,0,0.703,-17.424,1,0.75,Draw Me Close,0.253834736,179.914,90.854,3,0.559,Great Is Thy Faithfulness,0
0.533659593,0.365822369,ARH3TXI1187FB3A486,36.16778,"NASHVILLE, Tennessee",-86.77836,Kathy Troccoli with Aaron Jeoffrey,417.72363,2.461,0,0.601,-13.52,1,0.667,Grateful Hearts,,417.724,65.901,5,0.801,I Remember/Great Is Thy Faithfulness,0
0.504218756,0.365747307,ARW45K91187FB3DE04,44.00118,United States,-71.6342,Tommy Makem;The Clancy Brothers,121.67791,0,5,0.041,-13.906,1,0.465,Hearty & Hellish,,117.644,100.831,4,0.793,The Barnyards Of Delgaty (Live),0
0.504218756,0.365747307,ARW45K91187FB3DE04,44.00118,United States,-71.6342,Tommy Makem;The Clancy Brothers,117.02812,0,11,0.715,-14.43,1,0.654,Songs of Ireland And Beyond,,113.818,120.988,1,0,Old Woman From Wexford,0
0.547035734,0.365686606,ARTM0RS1187B9A0BE6,,,,Super Cat,229.66812,0.098,6,0.781,-9.349,1,0.571,Don Dada,0.547952942,219.852,167.377,4,0.803,Oh It's You,1992
0.547035734,0.365686606,ARTM0RS1187B9A0BE6,,,,Super Cat,215.66649,0.107,6,0.035,-7.616,1,0.473,Don Dada,0.48456253,206.617,157.5,4,0.416,Them No Care,1992
0.561370907,0.365533756,ARN3O411187FB4D859,,,,Stephan Micus,519.8624,0,0,0.004,-22.517,1,0.29,Twilight Fields,,498.19,142.158,4,0.677,Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi),1988
0.561370907,0.365533756,ARN3O411187FB4D859,,,,Stephan Micus,274.65098,0.334,8,0.701,-25.395,1,0.419,Desert Poems,0.367273416,247.188,82.581,1,0,Contessa Entellina,2001
0.561370907,0.365533756,ARN3O411187FB4D859,,,,Stephan Micus,316.49914,2.27,8,0.308,-25.106,1,0.492,On the Wing,0.377531645,298.069,30.827,1,0,part 2 - Winterlight,2006
0.561370907,0.365533756,ARN3O411187FB4D859,,,,Stephan Micus,1204.29669,7.262,3,0.679,-21.429,0,0.655,Listen to the Rain,0.299877488,1189.57,86.066,5,0.622,For Abai and Togshan,0
0.561370907,0.365533756,ARN3O411187FB4D859,,,,Stephan Micus,504.94649,10.286,2,0.924,-19.569,1,0.683,Desert Poems,0.377531645,483.254,92.203,4,0.139,Mikhail's Dream,2001
0.561370907,0.365533756,ARN3O411187FB4D859,,,,Stephan Micus,336.09098,0,3,0.406,-26.688,1,0.508,Towards The Wind,0.323112121,296.89,85.816,1,1,Virgen De La Nieve - 14-String Guitar Solo,2002
0.35342955,0.365514003,ARBMHBC11F4C8403A2,,,,Hushabye Baby,227.52608,0.467,3,0.245,-22.803,1,0.474,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 1,,217.252,147.853,4,0.323,So Small (Lullaby Rendition of Carrie Underwood),0
0.35342955,0.365514003,ARBMHBC11F4C8403A2,,,,Hushabye Baby,223.45098,0.102,2,0.68,-18.798,1,0.578,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 2,,214.43,69.995,4,0.481,You Had Me From Hello (Lullaby Rendition of Kenny Chesney),0
0.35342955,0.365514003,ARBMHBC11F4C8403A2,,,,Hushabye Baby,210.85995,4.023,7,0.395,-19.407,1,0.688,Hushabye Baby: Lullaby Renditions of Rascal Flatts,,199.529,147.964,4,0.868,These Days,0
0.35342955,0.365514003,ARBMHBC11F4C8403A2,,,,Hushabye Baby,171.88526,0.253,5,0.101,-18.58,1,0.572,Lullaby Renditions of Johnny Cash,0,164.165,74.983,4,0,Cry_ Cry_ Cry,0
0.35342955,0.365514003,ARBMHBC11F4C8403A2,,,,Hushabye Baby,224.05179,0.223,11,0.071,-16.386,0,0.152,Hushaby Baby: Lullaby Renditions of Garth Brooks,,214.988,248.079,4,0,Two of a Kind_ Workin' on a Full House,0
0.496020059,0.365420275,AR9JJ761187B9AF496,,,,Tanya Chua,254.24934,0.154,8,0.576,-6.217,1,0.603,Amphibian,,244.367,147.892,4,1,Zuo Li Bu An,0
0.496020059,0.365420275,AR9JJ761187B9AF496,,,,Tanya Chua,210.85995,0.107,7,0.538,-4.227,1,0.964,Stranger,,204.597,154.976,4,0,Piracy,0
0.62799739,0.365339653,ARILV5E1187B9959C8,,,,Boogie Pimps,415.03302,0,1,0.46,-6.751,1,0.716,PeeBoy EP,0,372.663,83.326,3,1,Get Back Down,0
0.62799739,0.365339653,ARILV5E1187B9959C8,,,,Boogie Pimps Feat. Steve Brookstein,322.53342,0,6,0.437,-5.094,0,0.398,Promised Land (The German Remixes),,314.462,83.345,1,1,Promised Land,0
0.62799739,0.365339653,ARILV5E1187B9959C8,,,,Boogie Pimps,333.89669,0,11,0.542,-7.269,0,0.536,Then Came You,,297.767,85.325,5,0.946,Then Came You,2007
0.490897988,0.365302191,AR1W3MA1187B99E6D8,31.1689,Texas,-100.07715,Danny Wright,239.5424,0,2,0.777,-20.578,1,0.78,An Intimate Christmas,0,223.701,111.549,4,0.217,Holly & The Ivy (Album Version),0
0.490897988,0.365302191,AR1W3MA1187B99E6D8,31.1689,Texas,-100.07715,Danny Wright,109.03465,0.314,0,0.103,-17.471,1,0.522,Walking In Faith,0,98.511,108.718,4,0.609,Walking in Faith_ Reprise,0
0.490897988,0.365302191,AR1W3MA1187B99E6D8,31.1689,Texas,-100.07715,Danny Wright,240.53506,0,7,0.829,-17.041,0,0.999,An Intimate Christmas,0.405115722,217.722,95.995,3,1,Carol of the Bells (Album Version),0
0.490897988,0.365302191,AR1W3MA1187B99E6D8,31.1689,Texas,-100.07715,Danny Wright,191.7122,0.369,5,0.827,-16.021,1,0.72,Walking In Faith,0.263254973,178.904,149.682,3,0.46,Believe,0
0.490897988,0.365302191,AR1W3MA1187B99E6D8,31.1689,Texas,-100.07715,Danny Wright,238.91546,4.627,0,0.91,-19.97,1,0.922,An Intimate Christmas,0.334706549,219.533,182.589,5,0.852,So Still (Album Version),0
0.496794628,0.365260893,ARGUACZ1187FB3F35C,41.68676,"Elkhart, IN",-85.97567,Connie Smith,125.67465,0.334,4,0.036,-9.089,0,0.366,The Essential Connie Smith,0.427446571,121.574,124.916,4,0,I'll Come Running,2001
0.496794628,0.365260893,ARGUACZ1187FB3F35C,41.68676,"Elkhart, IN",-85.97567,Connie Smith,146.33751,0.38,10,0.694,-13.232,1,0.555,The Essential Connie Smith,,140.69,141.553,4,0.797,If I Talk To Him,2001
0.496794628,0.365260893,ARGUACZ1187FB3F35C,41.68676,"Elkhart, IN",-85.97567,Connie Smith,125.17832,0.073,11,0.975,-12.469,1,0.935,Once A Day,,113.476,138.657,4,0.88,Cincinnati Ohio,0
0.496794628,0.365260893,ARGUACZ1187FB3F35C,41.68676,"Elkhart, IN",-85.97567,Connie Smith,148.63628,0.411,9,0.631,-10.182,1,0.602,The Essential Connie Smith,,143.517,121.162,1,0,Just One Time,0
0.456468072,0.365075971,ARAILOU1241B9CA8CD,,,,Punk'd Royal,276.37506,0.154,5,0.532,-5.031,1,0.409,Muscles,0.22154866,248.401,96.123,3,1,Young Urbans,0
0.560351641,0.365026438,AROSW2I1187FB44866,,,,Sonora Carruseles,220.78649,0.27,8,0.081,-11.079,0,0.462,Sonora Carruseles Espectacular,0,212.84,60.159,4,0.537,Chela,1999
0.560351641,0.365026438,AROSW2I1187FB44866,,,,Sonora Carruseles,230.00771,0.247,10,0.045,-6.564,0,0.493,Greatest Salsa Classic Volumen 3,0.375984302,225.599,108.292,4,0.385,Vitamina,1999
0.560351641,0.365026438,AROSW2I1187FB44866,,,,Sonora Carruseles,295.31383,0.241,5,0.424,-3.934,0,0.589,De Colombia Para El Mundo,0.334706549,290.505,76.799,3,0.515,La Chola Caderona,1999
0.560351641,0.365026438,AROSW2I1187FB44866,,,,Sonora Carruseles,297.79546,0.229,9,0.524,-5.579,1,0.448,Que No Pare La Rumba,0.334706549,291.765,54.192,1,0,Las Muchachas,0
0.560351641,0.365026438,AROSW2I1187FB44866,,,,Sonora Carruseles,264.07138,0.229,1,0.361,-5.878,1,0.583,Discos Fuentes Salsa All Stars- La Biblia De La Salsa Vol. 1 & 2,,259.065,80.672,7,0.638,Que Suene Mi Campana,2000
0.620041695,0.364975595,ARS6HDE1187B99CA29,,,,Joe Lynn Turner,247.7971,3.117,5,0.27,-12.649,1,0.384,Rescue You,0.427446571,232.409,86.665,4,0.141,Soul Searcher,0
0.620041695,0.364975595,ARS6HDE1187B99CA29,,,,Joe Lynn Turner,274.12853,0.258,3,0.807,-5.912,0,0.662,Second Hand Life: The Deluxe Edition,0.503381236,255.849,106.896,4,0.574,Second Hand Life,0
0.620041695,0.364975595,ARS6HDE1187B99CA29,,,,Joe Lynn Turner,231.1571,0.328,7,0.003,-6.604,1,0.289,Nothing's Changed [Original Recording Remastered],0,227.515,161.063,4,0,Knock Knock,0
0.620041695,0.364975595,ARS6HDE1187B99CA29,,,,Joe Lynn Turner,239.35955,0.365,7,0.026,-6.545,1,0.294,Nothing's Changed [Original Recording Remastered],0,225.884,122.414,4,0.389,Baby's Got A Habit,0
0.620041695,0.364975595,ARS6HDE1187B99CA29,,,,Joe Lynn Turner,304.66567,0.386,3,0.717,-6.821,0,0.633,Second Hand Life: The Deluxe Edition,0.334706549,289.1,111.942,4,0.722,Two Lights [Bonus Track],0
0.478232154,0.364968608,ARTYGL51187B98F9D3,33.13178,"Crossett, AR",-91.96148,K.T. Oslin,250.5922,0,9,0.443,-3.082,1,0.377,Tribute To Piaf,,242.881,192.027,4,0,The Legionnaire,0
0.555495603,0.364968608,ARTYGL51187B98F9D3,33.13178,"Crossett, AR",-91.96148,K.T. Oslin,229.45914,0.189,4,0.923,-8.705,0,0.574,RCA Country Legends,,213.49,163.969,4,0.566,Come Next Monday,1993
0.585514007,0.364914035,AR32ETX1187B9A792F,,,,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,208.48281,0.09,8,0.588,-8.066,1,0.499,The Essential Stevie Ray Vaughan And Double Trouble,0.780157224,197.23,117.947,4,1,Telephone Song,1990
0.585514007,0.364914035,AR32ETX1187B9A792F,,,,The Vaughan Brothers,222.64118,0,8,0.494,-13.324,1,0.465,Family Style,0.654276263,219.214,141.602,4,0,Hillbillies From Outerspace,1990
0.585514007,0.364914035,AR32ETX1187B9A792F,,,,The Vaughan Brothers,262.29506,0.079,9,0.087,-9.759,1,0.578,Family Style,0.756068011,249.812,142.372,4,0.203,Good Texan,1990
0.585514007,0.364914035,AR32ETX1187B9A792F,,,,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,196.57098,2.194,1,0,-7.827,1,0.085,The Essential Stevie Ray Vaughan And Double Trouble,0.628296796,177.673,114.088,4,0,Long Way From Home,1990
0.553914553,0.36481887,ARIGY9P1187B9B6428,,GERMANY,,Ancient Astronauts,330.57914,0.067,9,0.645,-7.111,0,0.558,We Are To Answer,0.572920148,311.728,136.044,4,0.583,Crescent Moon,2009
0.553914553,0.36481887,ARIGY9P1187B9B6428,,GERMANY,,Ancient Astronauts,331.59791,8.168,7,0.739,-8.1,1,0.518,Put Em Up EP,0,315.867,170.04,4,0.922,Lost in Marrakesh with Entropik (Pathaan's Mirage Mix),0
